epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
93,val,,,0.8760250263616488,257.42692659231864,315.310640622912501,,,y_log_z
94,train,0.2260879423055384,2.0693412058883243,,,,1.4573364208141963,0.22176063826514614,y_log_z
94,val,,,1.1485728453076927,314.1599392890408,398.193138008247331,,,y_log_z
95,train,0.22584115465482077,2.0987687591049404,,,,1.419990223315027,0.22763655996984905,y_log_z
95,val,,,1.267964329637768,422.14013803605116,509.810185332769152,,,y_log_z
96,train,0.2163729185445441,2.0748098956214056,,,,1.4285650849342346,0.21204514801502228,y_log_z
96,val,,,0.6708396071882488,212.50336327887788,282.077697365443555,,,y_log_z
97,train,0.21636874042451382,2.110261541273859,,,,1.4165916211075253,0.22316758872734177,y_log_z
97,val,,,0.5652549288101976,176.48669852480936,246.024163898651466,,,y_log_z
98,train,0.21906587481498718,2.079685005876753,,,,1.4518146995041106,0.22451489398048985,y_log_z
98,val,,,0.7323350224262817,196.93129313942558,275.130156164169023,,,y_log_z
99,train,0.21332906414237288,2.05715674161911,,,,1.5327833808130689,0.21590418927371502,y_log_z
99,val,,,1.1504970847962661,325.19396650986863,392.067718128562717,,,y_log_z
100,train,0.2094870592570967,2.03411293692059,,,,1.5552881956100464,0.20672071973482767,y_log_z
100,val,,,0.9311241530641245,278.2704934048224,360.032560483105385,,,y_log_z
101,train,0.21986376432081065,2.0597070207198462,,,,1.608535377515687,0.2212593408508433,y_log_z
101,val,,,0.6491695893481063,245.09384356240855,309.238718481653962,,,y_log_z
102,train,0.22302581845886177,2.0466420451800027,,,,1.5893240455124114,0.2153959290848838,y_log_z
102,val,,,0.8635943125711599,260.33819220433037,336.637503398002082,,,y_log_z
103,train,0.22666597676773867,2.0729463398456573,,,,1.642162458764182,0.22252904685835043,y_log_z
103,val,,,1.038376723923268,382.49279160167333,470.643015002186530,,,y_log_z
104,train,0.22053957999580437,2.106276594930225,,,,1.5318291236956914,0.2410326593865951,y_log_z
104,val,,,0.7324827877659762,245.6876136670491,319.586302597451891,,,y_log_z
105,train,0.2196891572740343,2.0842738118436603,,,,1.6112486306164,0.23358304798603058,y_log_z
105,val,,,0.526446014503051,175.95945490914102,246.572968914365504,,,y_log_z
106,train,0.21255849653648007,2.1028260356850095,,,,1.582170895404286,0.23964189199937713,y_log_z
106,val,,,0.5906250305381313,181.06818683285258,259.776424258110865,,,y_log_z
107,train,0.20903387313915622,2.091521089275678,,,,1.6379817922910054,0.24283968057069513,y_log_z
107,val,,,0.7308419283725961,226.0183837202809,295.172931729478307,,,y_log_z
108,train,0.21398396769331562,2.0723644461896686,,,,1.6668620540036097,0.22941171833210522,y_log_z
108,val,,,0.7455565927873787,238.66762358793093,304.469345075507420,,,y_log_z
109,train,0.2063149180677202,2.06192049715254,,,,1.6600374629100163,0.2235676118483146,y_log_z
109,val,,,0.7712004803945652,266.91396015882435,319.621296164677233,,,y_log_z
110,train,0.20511434661845365,2.0470303148031235,,,,1.6945224818256166,0.2212774914999803,y_log_z
110,val,,,0.888560983549019,293.1633425244336,355.938826844712594,,,y_log_z
111,train,0.21443814515239662,2.0316552453570895,,,,1.7167121552758746,0.22189168466462028,y_log_z
111,val,,,0.8275394219261665,262.28151704756857,312.864395114039155,,,y_log_z
112,train,0.22325138250986734,2.0522259175777435,,,,1.6748555054267247,0.22921082605090407,y_log_z
112,val,,,0.7253146463236568,202.41632596365392,254.183022813631965,,,y_log_z
113,train,0.22173804913957915,2.1252226680517197,,,,1.5922517495022879,0.24523234160410035,y_log_z
113,val,,,0.7889952407237624,227.18403687844383,287.537004450354971,,,y_log_z
114,train,0.22170317566229236,2.082553015814887,,,,1.6418995608886082,0.23338870538605583,y_log_z
114,val,,,0.7590784711285952,222.37541703518693,287.373385174672705,,,y_log_z
115,train,0.21969718920687833,2.1015754540761313,,,,1.4992125183343887,0.22380908992555407,y_log_z
115,val,,,0.8551470349955179,242.35243265762037,290.457709822461368,,,y_log_z
116,train,0.2300590676152044,2.0741193261411457,,,,1.5057818343242009,0.22704071013463867,y_log_z
116,val,,,1.1199476307323113,340.7176769877229,403.144568766790599,,,y_log_z
117,train,0.23022805568244722,2.137428939342499,,,,1.449478073252572,0.2417579148378637,y_log_z
117,val,,,0.8680952683159698,307.2315361139231,375.496555651507322,,,y_log_z
118,train,0.22548542647726005,2.129788726568222,,,,1.3872813433408737,0.23923486036558947,y_log_z
118,val,,,0.5247604225803141,193.1808325798306,247.765660077954436,,,y_log_z
119,train,0.2197532006022003,2.1037839187516107,,,,1.5188272611962423,0.2341577379653851,y_log_z
119,val,,,0.7238518319763079,229.28019650905665,294.333481704155531,,,y_log_z
120,train,0.2244701325479481,2.1021936469607883,,,,1.4736831883589427,0.23175834119319916,y_log_z
120,val,,,0.8012695400817242,286.3996475893719,356.128618377246426,,,y_log_z
121,train,0.21194111369550228,2.1080733802583485,,,,1.5209016982052062,0.2287672304858764,y_log_z
121,val,,,0.5380055822717675,225.140231938722,287.763112761314005,,,y_log_z
122,train,0.21116657389534843,2.0776479641596475,,,,1.4969251172410116,0.22417100249893135,y_log_z
122,val,,,0.5885920587929069,239.4723783820905,310.888323416065418,,,y_log_z
123,train,0.20867077012856802,2.0766347878509097,,,,1.5750739524761836,0.2331937835034397,y_log_z
123,val,,,0.5441423467525941,181.44289048383976,239.126395525957037,,,y_log_z
124,train,0.2043847062935432,2.0635012686252594,,,,1.5847163415617413,0.22591444104909897,y_log_z
124,val,,,0.6378974799146924,218.0705183975738,263.656689014200708,,,y_log_z
125,train,0.20366521241764227,2.0387536072068744,,,,1.5690238293674257,0.21504945038921303,y_log_z
125,val,,,0.658626954632617,226.53379842846263,279.292339462499115,,,y_log_z
126,train,0.20736131837798488,2.055174860689375,,,,1.6460770186450746,0.22276018166707623,y_log_z
126,val,,,0.7103223077642603,226.5996309087422,282.729932621499302,,,y_log_z
127,train,0.20994593989517954,2.050199889474445,,,,1.6242300553454294,0.22149552446272638,y_log_z
127,val,,,0.6359793765897817,202.54582757544722,261.409278375901863,,,y_log_z
128,train,0.21967746358778742,2.04549738433626,,,,1.6865641011132135,0.21882032189104292,y_log_z
128,val,,,0.5736954223252853,163.84640228623596,228.014551161124672,,,y_log_z
129,train,0.2192572665711244,2.065987769100401,,,,1.6213802463478513,0.22684684209525585,y_log_z
129,val,,,0.663357539384935,175.4409530497923,235.064892970808671,,,y_log_z
130,train,0.21462925088902315,2.063478695021735,,,,1.5074312306112714,0.2213059796227349,y_log_z
130,val,,,0.8650558703075284,224.2537768045023,284.588877846833668,,,y_log_z
131,train,0.21828658671842682,2.0854199296898313,,,,1.5615577962663438,0.23423140847848523,y_log_z
131,val,,,0.8082463419068273,238.47862549083322,293.719358216734634,,,y_log_z
132,train,0.21790440628925958,2.097916152742174,,,,1.5118395851718054,0.22557322473989594,y_log_z
132,val,,,0.90370265816788,296.13286274215784,344.667079708048163,,,y_log_z
133,train,0.22504491131338808,2.0642252034611173,,,,1.429218699534734,0.21145075456135803,y_log_z
133,val,,,1.0068564621534695,335.79490272309386,397.038661104394293,,,y_log_z
134,train,0.22968772860864797,2.1224800083372326,,,,1.4187321331765916,0.22955953433281845,y_log_z
134,val,,,0.6737489702292564,259.27326431621515,324.992470084793979,,,y_log_z
135,train,0.22629907127055857,2.1826604538493686,,,,1.2177825901243422,0.240139935993486,y_log_z
135,val,,,0.4248777635761859,155.3050478377673,233.403161615384334,,,y_log_z
136,train,0.2133567434632116,2.2259428236219616,,,,1.3260537021689944,0.24198357926474678,y_log_z
136,val,,,0.304939422787845,149.46329229005312,223.941957905413744,,,y_log_z
137,train,0.20374549076788956,2.093327651421229,,,,1.417699654897054,0.22245742980804709,y_log_z
137,val,,,0.3022515120773576,143.05089532536385,205.260123933811172,,,y_log_z
138,train,0.1978642272038592,2.0604426430331335,,,,1.4737138781282637,0.2088544395648771,y_log_z
138,val,,,0.5541137273420843,206.4013865532853,257.164717048276714,,,y_log_z
139,train,0.2006615617622932,2.0503545933299594,,,,1.5871167149808671,0.2133253500279453,y_log_z
139,val,,,0.5095536740956857,222.84406218579207,274.691012588948752,,,y_log_z
140,train,0.19875412848260668,2.051428152455224,,,,1.6302405695120494,0.21542002715998226,y_log_z
140,val,,,0.4264740821244948,189.62196040777965,239.348233082188813,,,y_log_z
141,train,0.1935000963923004,2.0267814099788666,,,,1.6769682119290035,0.21624020983775458,y_log_z
141,val,,,0.4574708559085263,168.40131116088315,221.100166566275931,,,y_log_z
142,train,0.2018084285987748,2.0257272952132754,,,,1.7114841358529196,0.2150838017049763,y_log_z
142,val,,,0.6465945839095311,196.5245049903062,257.100450104551044,,,y_log_z
143,train,0.2026817595793141,2.0273942053318024,,,,1.6986562311649323,0.21599974462555516,y_log_z
143,val,,,0.694059441382178,209.0657583905959,268.051065656442859,,,y_log_z
144,train,0.208003217768338,2.031819134950638,,,,1.6593591802650027,0.2160196668571896,y_log_z
144,val,,,0.7535077923874581,203.09390932052693,253.887999984828554,,,y_log_z
145,train,0.21280896394617027,2.0358248386118145,,,,1.6115217092964385,0.21653209523194367,y_log_z
145,val,,,0.9422522690566786,284.127674490781,337.096408921599391,,,y_log_z
146,train,0.22997964235643545,2.0636543283859887,,,,1.6344407829973433,0.22420720756053925,y_log_z
146,val,,,1.2659145384053656,404.522367307039,487.534754986902783,,,y_log_z
147,train,0.23872724630766445,2.082082668940226,,,,1.6254080302185483,0.23108908823794788,y_log_z
147,val,,,1.2873191659082297,431.67179213154924,521.756021119178854,,,y_log_z
148,train,0.24224219988617632,2.1219142344262867,,,,1.5771374437544081,0.24576865591936642,y_log_z
148,val,,,0.9496456785915127,284.0510444769091,363.279629462587025,,,y_log_z
149,train,0.25523683201107716,2.165419575240877,,,,1.5434297521909077,0.2469473665373193,y_log_z
149,val,,,0.6088402477254817,192.79728891449562,253.879791296354256,,,y_log_z
150,train,0.24967380406128037,2.154703590604994,,,,1.437785471479098,0.24580612633791235,y_log_z
150,val,,,0.7805847357062381,243.4932964828623,292.463175645745764,,,y_log_z
151,train,0.23135019673241508,2.162234627538257,,,,1.3512550211615033,0.23044083722763592,y_log_z
151,val,,,0.7221617759466159,228.0474885804086,276.406404330301427,,,y_log_z
152,train,0.21846402353710598,2.154379222128126,,,,1.3885098844766617,0.23294510506093502,y_log_z
152,val,,,0.4960837098696924,205.49542483322094,259.632326789139199,,,y_log_z
153,train,0.21222534589469433,2.11505765053961,,,,1.416753414604399,0.2307520533601443,y_log_z
153,val,,,0.5757877784853614,194.89927003433266,258.938749879639147,,,y_log_z
154,train,0.20564706809818745,2.0897889733314514,,,,1.2675611790683534,0.22052977461781767,y_log_z
154,val,,,0.6547030583492788,211.9633273370692,273.638929255532275,,,y_log_z
155,train,0.20740331585208574,2.0983219196399054,,,,1.3106072180800967,0.22030085408025318,y_log_z
155,val,,,0.7672642811404028,237.8994409821082,301.251215092032453,,,y_log_z
156,train,0.20991455929146874,2.0735769636101193,,,,1.4503067202038236,0.21412410028278828,y_log_z
156,val,,,0.7630672248422692,253.14721213771205,302.631188675909812,,,y_log_z
157,train,0.2085390639387899,2.0988401340113745,,,,1.4840622908539243,0.23363376760648358,y_log_z
157,val,,,0.8813718538209727,300.89837675831996,341.967041052536501,,,y_log_z
158,train,0.21518084427548778,2.0552729301982455,,,,1.5990601347552404,0.2225901966707574,y_log_z
158,val,,,1.0006438174507257,314.86678417252256,374.030358962748039,,,y_log_z
