epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
102,val,2,190.60271254633372,238.33903148768954,33.82403608231277,120.0,31927
103,val,0,114.2502250219324,161.35012422916228,24.12628531797485,30.0,33163
103,val,1,185.80608877482058,239.5007472776265,20.77104415823367,60.0,34784
103,val,2,188.55921099518775,233.71338872019055,33.733203871331476,120.0,31927
104,val,0,114.2502250219324,161.35012422916228,24.12628531797485,30.0,33163
104,val,1,185.80608877482058,239.5007472776265,20.77104415823367,60.0,34784
104,val,2,188.55921099518775,233.71338872019055,33.733203871331476,120.0,31927
105,val,0,114.301142041474137,158.605742497375076,23.972460636161816,30.0,33163
105,val,1,183.906213176774600,240.151065859891474,21.174085700702658,60.0,34785
105,val,2,189.060286681735363,232.890808060274821,33.771110753161850,120.0,31928
106,val,0,111.817637991498913,158.922820153946702,24.514868874385787,30.0,33164
106,val,1,182.385749221650002,236.310343543916673,21.304689789180504,60.0,34786
106,val,2,188.177859052927289,232.904772364195338,34.009950678170519,120.0,31930
107,val,0,114.034683938148717,157.381975478011412,25.164531097936468,30.0,33164
107,val,1,184.977335934095436,236.409172273113057,20.809348426667832,60.0,34787
107,val,2,188.716528353172635,232.892184795107568,33.705269116724708,120.0,31931
108,val,0,111.202395018721973,160.663221880084791,25.045690292113207,30.0,33164
108,val,1,184.904454575993554,237.947192932976293,21.485543028590076,60.0,34788
108,val,2,188.513563093497197,232.766008437607667,34.183136418742137,120.0,31933
109,val,0,113.260603428559875,159.045291322127383,25.630387994079832,30.0,33165
109,val,1,183.227226960762408,237.079633968682941,20.995557966299042,60.0,34789
109,val,2,186.886487541474708,232.439197299961165,33.898326272285651,120.0,31934
110,val,0,110.821138147370164,156.106177553956996,24.927948815126641,30.0,33165
110,val,1,182.914442744182963,234.387011563821801,21.596262653073531,60.0,34790
110,val,2,186.619355873616939,232.214529733514723,34.701692095372039,120.0,31936
111,val,0,111.805280238252365,157.863297811680894,24.954775543174783,30.0,33165
111,val,1,182.767935102109647,232.496807331528601,21.775178465389178,60.0,34791
111,val,2,187.846101861573516,232.595092928541618,34.492649834766347,120.0,31937
112,val,0,111.508212813010559,158.363956377992224,26.069917625032069,30.0,33166
112,val,1,179.810590139237149,231.013453940805391,21.856001218925901,60.0,34792
112,val,2,186.262874896195967,231.748091108687106,34.910476124382960,120.0,31939
113,val,0,111.736176024661631,155.376052242153463,26.075754310935526,30.0,33166
113,val,1,180.010470849361894,235.411463159300808,22.214464357342038,60.0,34793
113,val,2,186.024801970821329,231.612279646920456,34.699930082803682,120.0,31940
114,val,0,109.239150083235273,156.042404645630711,26.636601844923224,30.0,33166
114,val,1,179.439280191432829,230.656448840095862,23.102083651565202,60.0,34795
114,val,2,186.249832038539921,231.183576852424210,34.380730965279874,120.0,31942
115,val,0,108.300332497715971,155.669149971419415,26.665097580294415,30.0,33167
115,val,1,178.958027722840001,229.031009776033954,22.444076776795665,60.0,34796
115,val,2,186.927565913478134,231.663906242029611,35.239032704724501,120.0,31943
116,val,0,110.420940101688998,152.279268715077592,26.746175840003044,30.0,33167
116,val,1,179.598185825447388,231.056140044235121,22.456906538729534,60.0,34797
116,val,2,186.030316601804856,230.834436545283467,34.901771404321963,120.0,31945
117,val,0,108.622840745685906,156.024527244569924,27.173597225289530,30.0,33167
117,val,1,177.028033130408289,230.123462451217307,22.505372573009907,60.0,34798
117,val,2,186.305902860310454,231.805709170978787,34.891993904882689,120.0,31946
118,val,0,108.828717964364415,153.876046375227276,26.258172552943705,30.0,33167
