epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
36,val,0,225.734567611501,264.8854531582555,7.478857555602371,30.0,33227
36,val,1,126.76369821729627,158.2728169694762,29.4147902617442,60.0,34996
36,val,2,159.99406190123884,238.38230351313206,51.52662281246121,120.0,32228
37,val,0,244.2812207379529,301.9962864004667,10.151382911487646,30.0,33227
37,val,1,200.21798612921833,255.42729653899946,19.862269973711282,60.0,34996
37,val,2,207.76295296009826,270.5262950317445,36.707211120764555,120.0,32228
38,val,0,119.02314198455181,153.16480693691489,17.269088391970385,30.0,33227
38,val,1,154.71592164941617,197.13624260530685,24.391359012458565,60.0,34996
38,val,2,224.60783456871258,306.59639055228064,35.66463944396177,120.0,32228
39,val,0,108.15260818118196,135.75991917284324,18.012459746591627,30.0,33227
39,val,1,132.96030327573152,169.08707721350663,28.40896102411704,60.0,34996
39,val,2,235.16714663515614,322.8044385133564,34.62827355094949,120.0,32228
40,val,0,205.1834900561796,249.47647002199807,10.055075691455743,30.0,33227
40,val,1,160.5254724144813,208.27446560622798,26.634472511144132,60.0,34996
40,val,2,198.8332653919195,283.46825443115563,40.340697530098055,120.0,32228
41,val,0,259.73165859296233,304.0563542802501,7.223041502392633,30.0,33227
41,val,1,200.75117758993886,247.28463389948902,18.51068693564979,60.0,34996
41,val,2,225.4199642821993,301.2149361178395,31.71776095320839,120.0,32228
42,val,0,217.25488828650504,259.6312701046042,7.132753483612725,30.0,33227
42,val,1,163.51833955409637,212.59265824766945,25.97725454337639,60.0,34996
42,val,2,209.4752610201751,296.918475325058,39.1460841504282,120.0,32228
43,val,0,188.87138922136225,225.1225217960215,8.607457790351221,30.0,33227
43,val,1,156.4180295688927,208.3585278589717,26.743056349297063,60.0,34996
43,val,2,210.27286549521185,296.62120886101695,41.215713044557525,120.0,32228
44,val,0,224.29880552360467,271.097814609343,6.828783820387034,30.0,33227
44,val,1,145.89474114424462,185.26725922718597,28.157503714710252,60.0,34996
44,val,2,190.32218406045646,259.41617329633556,39.568077448181704,120.0,32228
45,val,0,236.3375807742715,278.86593432615393,7.623318385650224,30.0,33227
45,val,1,161.5200907098646,196.5955612856447,21.765344610812665,60.0,34996
45,val,2,216.39249124251185,289.6694961579996,36.90889909395557,120.0,32228
46,val,0,228.486476356648,275.0512522102264,7.683510398170163,30.0,33227
46,val,1,176.96413853547548,213.3525360172521,19.602240256029262,60.0,34996
46,val,2,237.642582367235,307.23896958148805,27.575400273054484,120.0,32228
47,val,0,172.53773766219513,201.1053313168809,8.22523851084961,30.0,33227
47,val,1,140.4106820634412,173.5799313100834,26.240141730483487,60.0,34996
47,val,2,196.5383634705749,281.19315496792603,39.15228993421869,120.0,32228
48,val,0,221.10514721649562,269.7950550543168,9.134137899900683,30.0,33227
48,val,1,167.94110342521287,218.26010059337423,23.52268830723511,60.0,34996
48,val,2,226.45312209103884,302.01148237608265,34.587935956311284,120.0,32228
49,val,0,263.14212239387393,318.0389605046013,7.88214403948596,30.0,33227
49,val,1,207.8811454847072,258.8687090480201,18.976454451937364,60.0,34996
49,val,2,236.86229102144293,321.384315516448,34.3148814695296,120.0,32228
50,val,0,200.36333587983557,256.46925850888266,11.75550004514401,30.0,33227
50,val,1,221.16050684810406,273.5724909419387,15.573208366670476,60.0,34996
50,val,2,285.3067487489649,366.62923713414494,23.256174754871537,120.0,32228
51,val,0,184.4702876737339,223.20384951983237,10.28380533903151,30.0,33227
51,val,1,172.04592404031442,220.82834005887875,23.119785118299234,60.0,34996
51,val,2,241.24441014328087,316.47143007877986,28.87240908526747,120.0,32228
52,val,0,269.1143921827916,321.74496340883934,6.42248773587745,30.0,33227
52,val,1,169.05249202029339,219.9540929757238,24.682820893816437,60.0,34996
52,val,2,176.7039518343303,240.25134127051712,43.002978776219436,120.0,32228
53,val,0,286.53194569828145,369.86721463972856,9.266560327444548,30.0,33227
53,val,1,267.01036812828835,335.826744282033,13.224368499257059,60.0,34996
53,val,2,287.9555830115699,347.1867264734644,23.448554052376817,120.0,32228
54,val,0,206.77154786611086,274.54419261970713,13.687663647034038,30.0,33227
54,val,1,258.92791366446346,331.33089878852735,14.844553663275804,60.0,34996
54,val,2,311.8645986836587,380.6349569861684,23.550949484919943,120.0,32228
55,val,0,125.48412078573618,166.92757776715032,17.163752370060493,30.0,33227
55,val,1,200.12212788046313,253.90319721847487,18.350668647845467,60.0,34996
55,val,2,255.22399258433077,339.0056551864043,33.81841876629018,120.0,32228
56,val,0,93.46333405614692,115.15897876237354,20.101122581033497,30.0,33227
56,val,1,121.08944244855662,154.01871510779034,31.026403017487713,60.0,34996
56,val,2,194.37719515965833,293.3247440803307,44.749906913243144,120.0,32228
57,val,0,153.43905425004985,183.16627077270834,10.268757335901526,30.0,33227
57,val,1,106.85445493435857,142.51163256522162,38.7701451594468,60.0,34996
57,val,2,190.36141110614702,282.66572258065344,45.08501923792975,120.0,32228
58,val,0,114.78566728694614,153.66472405344373,18.61137027116502,30.0,33227
58,val,1,138.6250070390299,183.21567381884597,28.586124128471823,60.0,34996
58,val,2,216.6559049396342,309.6864158246606,37.83045798684374,120.0,32228
59,val,0,92.32174858501746,115.13778464381411,19.228338399494387,30.0,33227
59,val,1,148.63858197214725,180.98354902242335,22.225397188250085,60.0,34996
59,val,2,219.45161097662552,307.74001797068564,31.45401514211245,120.0,32228
60,val,0,93.7260340711479,111.25180407186885,16.396304210431275,30.0,33227
60,val,1,147.90832022822698,180.70115251834892,25.477197393987883,60.0,34996
60,val,2,218.11033906305755,300.97588174366314,33.185428819659926,120.0,32228
61,val,0,174.8474059667331,199.68748875903538,7.3464351280585065,30.0,33227
61,val,1,128.9379061429565,154.37596142556507,25.17144816550463,60.0,34996
61,val,2,176.24966006819332,251.82314107996075,43.19535807372471,120.0,32228
62,val,0,218.7114038705345,253.95484054012476,6.795678213501069,30.0,33227
62,val,1,147.11675661928328,185.6510275329262,25.042862041376157,60.0,34996
62,val,2,169.64775878785042,235.3044634912282,44.84299367010053,120.0,32228
63,val,0,235.87744940417548,273.919960515127,7.307310319920547,30.0,33227
63,val,1,178.08328892024045,225.35951969828594,21.733912447136817,60.0,34996
63,val,2,194.8510909831537,254.55256097678568,37.76840014893882,120.0,32228
64,val,0,168.20408028368308,203.81377295193582,11.316098353748458,30.0,33227
64,val,1,175.2846957202475,220.1628469835627,21.945365184592525,60.0,34996
64,val,2,232.81070195899142,304.5437853215813,32.27628149435274,120.0,32228
65,val,0,141.83553539208043,171.2049804909315,11.939085683329823,30.0,33227
65,val,1,153.36527591155507,189.06415359025178,24.625671505314894,60.0,34996
65,val,2,232.53303763238196,327.9223218141603,35.32642422737992,120.0,32228
66,val,0,101.89741231070083,121.21211860182879,15.601769645168087,30.0,33227
66,val,1,147.37472521971262,176.9256787292478,22.279689107326554,60.0,34996
66,val,2,205.86265708087203,311.56332793806683,43.22638699267717,120.0,32228
67,val,0,201.77451851680297,237.9209114798569,8.414843350287416,30.0,33227
67,val,1,142.42962309531805,172.44500881227177,23.671276717339122,60.0,34996
67,val,2,206.0837824900659,296.99397205221396,42.11865458607422,120.0,32228
68,val,0,329.7030089804837,365.46760547842905,3.497155927408433,30.0,33227
68,val,1,222.15079519132544,260.34026277901853,12.181392159103897,60.0,34996
68,val,2,251.6949808026745,317.52851472057154,27.286831326796573,120.0,32228
69,val,0,346.53418542969456,423.1720871964618,7.060523068588798,30.0,33227
69,val,1,325.5045108810427,384.8786319527174,7.540861812778603,60.0,34996
69,val,2,309.4485279323298,367.1447259626517,19.681643291547722,120.0,32228
70,val,0,222.83207119186767,279.46716693003293,8.363680139645469,30.0,33227
70,val,1,264.58173250631546,329.81269150170255,14.78740427477426,60.0,34996
70,val,2,278.7236892796782,341.07945755004795,22.95829713292789,120.0,32228
71,val,0,205.843024749439,256.88728045686463,10.250699732145545,30.0,33227
71,val,1,216.68084150325885,257.9163215527577,13.084352497428279,60.0,34996
71,val,2,298.48263006268326,357.1548398929968,20.47908650862604,120.0,32228
72,val,0,252.80942482152832,301.1211123429724,7.767779215698077,30.0,33227
72,val,1,239.65358951179243,293.3164336299354,14.910275460052578,60.0,34996
72,val,2,286.95923928787175,350.4282030402097,23.107235943899713,120.0,32228
73,val,0,161.2244000916635,199.62421457066407,12.544015409155204,30.0,33227
73,val,1,189.72083698516437,224.90249311372284,17.436278431820778,60.0,34996
73,val,2,241.70462079691475,327.95386108184084,32.257664142981255,120.0,32228
74,val,0,217.68104973370913,274.32465041421744,10.963975080506817,30.0,33227
74,val,1,228.43866316306685,271.9417766699647,11.124128471825351,60.0,34996
74,val,2,317.9244267043603,388.54591094983107,15.858880476604195,120.0,32228
75,val,0,226.70119797388043,282.81670997198717,10.365064555933428,30.0,33227
75,val,1,207.4271506726885,251.56581483703673,15.684649674248485,60.0,34996
75,val,2,267.08310359610624,350.2266150973564,24.58110959414174,120.0,32228
76,val,0,196.47293335221778,241.66793243208082,10.2958437415355,30.0,33227
76,val,1,192.32902927466264,235.49514688550084,17.170533775288604,60.0,34996
