epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
119,val,,,0.8617564185897831,253.18889335464243,308.262735357361009,,,y_log_z
120,train,0.20630431692633364,2.0688141783078513,,,,1.468252612484826,0.2166971926473909,y_log_z
120,val,,,0.7309661772990652,222.13583737344575,275.968102733214380,,,y_log_z
121,train,0.2137082057694594,2.0921910438272686,,,,1.5084881269269519,0.22041158440212408,y_log_z
121,val,,,0.8621209589843747,242.399789731514,304.110009105354209,,,y_log_z
122,train,0.21718224614030784,2.0589790609147816,,,,1.5562901844580967,0.21853346791532305,y_log_z
122,val,,,1.0527476988611693,313.05192407437767,370.978121058330203,,,y_log_z
123,train,0.23245027309490573,2.077205740743213,,,,1.5208242386579514,0.2196446710990535,y_log_z
123,val,,,1.0925414380532374,329.4376840430129,389.463468914284931,,,y_log_z
124,train,0.24036485143005848,2.121650262011422,,,,1.4613649149735768,0.23448379192915228,y_log_z
124,val,,,1.1701359241022122,399.6539679677467,464.275781048415297,,,y_log_z
125,train,0.23605674712194336,2.1577022539244757,,,,1.2582934780253305,0.24096968811419275,y_log_z
125,val,,,0.6747966530175404,262.5894597105336,326.216850355549809,,,y_log_z
126,train,0.2246324084699154,2.0885258151425257,,,,1.1576375001006656,0.21744240820407867,y_log_z
126,val,,,0.538707086380989,185.41145807408589,240.620404157512922,,,y_log_z
127,train,0.22522492561903265,2.0739141404628754,,,,1.2079851528008778,0.21416513125101724,y_log_z
127,val,,,0.658076306865594,188.72813212995328,257.152231236630200,,,y_log_z
128,train,0.22445826480786005,2.1144717898633747,,,,1.2096926023562748,0.22151957431601155,y_log_z
128,val,,,0.7098172226439222,208.3566204017537,278.408839685904809,,,y_log_z
129,train,0.22092475017739666,2.1066909068160586,,,,1.2100181529919307,0.21629613700012365,y_log_z
129,val,,,0.4810458558452317,176.00313028670385,241.659786963684525,,,y_log_z
130,train,0.21124474414520794,2.07914266983668,,,,1.2229011472728517,0.21586750095917118,y_log_z
130,val,,,0.382194431080265,145.77929824577095,193.461337135195350,,,y_log_z
131,train,0.2050580330606964,2.071858189172215,,,,1.263349422150188,0.21664552576839924,y_log_z
131,val,,,0.26079151468546496,160.42536677164114,220.410217898092753,,,y_log_z
132,train,0.20479024222327602,2.0795063111517162,,,,1.2598800758520763,0.21784329290191332,y_log_z
132,val,,,0.40039341905791614,172.58621041952358,234.704768045633699,,,y_log_z
133,train,0.19693404249846935,2.06868784626325,,,,1.3368233442306519,0.2161949479745494,y_log_z
133,val,,,0.41304856178003413,130.30804941782873,186.163775498571965,,,y_log_z
134,train,0.19832516751355594,2.035097966591517,,,,1.3720368146896362,0.2029981996036238,y_log_z
134,val,,,0.4694335174794809,130.99468296420642,185.509110082851379,,,y_log_z
135,train,0.1993507444858551,2.053493744797177,,,,1.520751726296213,0.221724146977067,y_log_z
135,val,,,0.5560119239373155,144.12553493121024,205.085952188319567,,,y_log_z
136,train,0.20706280569235483,2.0720272925164966,,,,1.4765311810705397,0.21158844874136978,y_log_z
136,val,,,0.8669327896107016,215.22484745166486,280.367676936190094,,,y_log_z
137,train,0.21275724760360187,2.0839045113987393,,,,1.54370502796438,0.23155400405327478,y_log_z
137,val,,,0.9839135398149533,270.43971509779954,336.068332939657409,,,y_log_z
138,train,0.2262307024664349,2.1099215431345835,,,,1.480839987595876,0.23005268702076542,y_log_z
138,val,,,0.9276080277071157,270.344608122057,320.656493530352520,,,y_log_z
139,train,0.24152818591230446,2.175414194663366,,,,1.392039716243744,0.23434394722183546,y_log_z
139,val,,,0.9910558061840473,264.24945704832146,328.511853093341358,,,y_log_z
140,train,0.26121359194318455,2.152508935994572,,,,1.312956828210089,0.23352894166277516,y_log_z
140,val,,,1.3154317894838232,422.2125423033525,499.375751131619324,,,y_log_z
141,train,0.2535774287664228,2.2348538074228497,,,,1.039428340891997,0.24797503008610672,y_log_z
141,val,,,0.6166604182385013,211.3704711866669,281.699339315227519,,,y_log_z
142,train,0.23986361320647928,2.18166076640288,,,,1.0932462869418993,0.23647989601724678,y_log_z
142,val,,,0.42197631353967097,145.3202360382021,214.873683893524259,,,y_log_z
143,train,0.22385556312898794,2.1614069441954293,,,,1.1922897961404588,0.2336981234451135,y_log_z
143,val,,,0.35985998971401895,120.66833106128858,188.548988686118776,,,y_log_z
144,train,0.2167781756983863,2.207735949092441,,,,1.2953086611297395,0.23853438513146508,y_log_z
144,val,,,0.4009124179352909,128.7355208867383,195.876928425524312,,,y_log_z
145,train,0.2096990127530363,2.0668219791518316,,,,1.3935083117749956,0.21460935080216992,y_log_z
145,val,,,0.43176316349520333,155.3296785209642,213.230612081928996,,,y_log_z
146,train,0.21216119763751826,2.1007592611842685,,,,1.3236134780777826,0.2298086037238439,y_log_z
146,val,,,0.6125828566977967,239.00915480557686,295.245561613191398,,,y_log_z
147,train,0.2142545957532194,2.0947748588191137,,,,1.3891239729192522,0.22430584579706192,y_log_z
147,val,,,0.6673889344033562,233.0944771113528,287.521075708849764,,,y_log_z
148,train,0.22101148445573118,2.1079168816407523,,,,1.458197092016538,0.22074585552844736,y_log_z
148,val,,,0.5282539904929463,180.14037037686595,241.174205299199826,,,y_log_z
149,train,0.21352387757764923,2.093483688102828,,,,1.4587124983469646,0.2253917283895943,y_log_z
149,val,,,0.6452988671379142,188.49657609610344,248.891303666329577,,,y_log_z
150,train,0.22150802902049488,2.1012673377990723,,,,1.3952896313534842,0.22215910628437996,y_log_z
150,val,,,1.01790381038796,273.2280201253285,323.798181246455442,,,y_log_z
151,train,0.219939595916205,2.0434558010763593,,,,1.4084498551156786,0.2091393822597133,y_log_z
151,val,,,0.8484154075946062,265.6084870223573,320.648815232378809,,,y_log_z
152,train,0.2164117441409164,2.068634976943334,,,,1.4360930704408221,0.22788642905652523,y_log_z
152,val,,,0.7439868291533166,243.1637537265526,305.566257481169146,,,y_log_z
153,train,0.2233871329161856,2.096938176287545,,,,1.314092884461085,0.2127545012368096,y_log_z
153,val,,,0.6485258057123698,216.0739081585798,271.558757219752465,,,y_log_z
154,train,0.2237803362723854,2.066011745068762,,,,1.318696336613761,0.22079864661726686,y_log_z
154,val,,,0.8400556768378805,249.24880192674786,311.735785922004425,,,y_log_z
155,train,0.2197487165944444,2.230040831698312,,,,1.1378468821446102,0.2402674491620726,y_log_z
155,val,,,0.5785848622039887,240.29022395130772,308.844942512633679,,,y_log_z
156,train,0.21765556207133663,2.176721351014243,,,,1.2831724286079407,0.2303901587923368,y_log_z
156,val,,,0.5394511409768075,189.1955280707447,252.461326522041333,,,y_log_z
157,train,0.21802464582853848,2.074094553788503,,,,1.383559869395362,0.22017638716432783,y_log_z
157,val,,,0.5013202937347262,152.51021960295006,209.704758999566423,,,y_log_z
158,train,0.21823909112976658,2.1436992751227484,,,,1.441113950477706,0.23016146280699307,y_log_z
158,val,,,0.421475006435482,143.83262403552166,203.053611210823675,,,y_log_z
