epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
22,val,2,167.22772259976767,260.9444517926914,50.806751892764055,120.0,32228
23,val,0,172.05788257020365,210.00913980929312,10.347006952177445,30.0,33227
23,val,1,181.68632881425287,222.10434812289216,20.176591610469767,60.0,34996
23,val,2,192.05315040189723,263.3513691700234,37.72806255430061,120.0,32228
24,val,0,134.9980139354502,169.14948886742405,14.385890992265328,30.0,33227
24,val,1,164.77992585313322,210.06867985093535,22.696879643387817,60.0,34996
24,val,2,222.46290913932566,306.69999216967466,37.22849695916594,120.0,32228
25,val,0,128.3966204462744,157.72311169345832,13.06768591807867,30.0,33227
25,val,1,117.63477087113527,147.80847459689667,31.855069150760084,60.0,34996
25,val,2,170.11537326274416,251.44788676718088,47.22601464564974,120.0,32228
26,val,0,162.82127343035808,205.89486621102165,13.236223553134499,30.0,33227
26,val,1,160.04312451556964,196.0651350789742,23.116927648874157,60.0,34996
26,val,2,185.58795667508406,259.8593126487106,41.2405361797195,120.0,32228
27,val,0,158.08446713448518,199.88654818651625,14.536371023565172,30.0,33227
27,val,1,172.16169406525924,207.6864640626359,19.113612984341067,60.0,34996
27,val,2,216.36998266319756,297.1478127583365,33.57329030656572,120.0,32228
28,val,0,121.56861780681938,147.8910418737394,13.702711650164023,30.0,33227
28,val,1,140.9944011877027,175.61556925366898,27.974625671505315,60.0,34996
28,val,2,198.60805424830747,297.1508531541213,40.51445947623185,120.0,32228
29,val,0,163.59216944533532,198.91146880812497,12.264122550937492,30.0,33227
29,val,1,119.61063524447437,150.20050296680728,31.632186535604067,60.0,34996
29,val,2,156.92059395108194,248.14679977714067,53.847585950105504,120.0,32228
30,val,0,296.9166725203007,347.95879309343246,5.688145183134198,30.0,33227
30,val,1,188.14268261517833,233.47423898923512,20.516630472053947,60.0,34996
30,val,2,193.49387759127836,263.04412020362645,38.55653469033139,120.0,32228
31,val,0,215.61884778409924,254.9312682670707,7.238089505522617,30.0,33227
31,val,1,163.1890890069356,201.4677086772439,22.46542461995657,60.0,34996
31,val,2,191.54973980403057,259.0755380152357,38.19039344669232,120.0,32228
32,val,0,154.94397094994753,197.82598333725628,13.56727962199416,30.0,33227
32,val,1,140.90683495803538,173.68471225734518,25.48005486341296,60.0,34996
32,val,2,184.15025355535656,260.1982683819343,43.77870175003103,120.0,32228
33,val,0,204.43627513075305,256.1709777906848,11.65618322448611,30.0,33227
33,val,1,155.089776596678,194.61322751684378,26.13727283118071,60.0,34996
33,val,2,213.30001023893723,296.30870666337995,41.17537544991933,120.0,32228
34,val,0,281.1447554417341,329.38189145397536,5.673097180004214,30.0,33227
34,val,1,189.89154742684877,229.2921296324124,18.296376728769,60.0,34996
34,val,2,211.28221491907996,291.63031491078885,40.78130817922304,120.0,32228
35,val,0,350.92055361192047,413.2985617006973,6.1335660757817445,30.0,33227
35,val,1,247.629051634919,295.3930014665093,12.884329637672876,60.0,34996
35,val,2,242.55943824263355,313.8370487075185,28.723470274295643,120.0,32228
36,val,0,286.0356472278404,349.48697202853157,6.112498871399765,30.0,33227
36,val,1,233.73658017668538,291.3010089598673,17.25340038861584,60.0,34996
36,val,2,257.6433362426985,342.4304733410063,30.04219932977535,120.0,32228
37,val,0,256.5863742998858,292.99096936332535,4.827399404099076,30.0,33227
37,val,1,189.63224461283298,232.03884496665293,18.9221625328609,60.0,34996
37,val,2,213.63242485062486,293.29032436181086,36.378304579868434,120.0,32228
38,val,0,304.29090366873845,339.31948630428644,4.526439341499383,30.0,33227
38,val,1,189.84888510137765,220.39606411447477,14.884558235226883,60.0,34996
38,val,2,181.3268285654046,249.32860411013863,41.16916966612883,120.0,32228
39,val,0,165.70534297867226,198.68531665747875,10.052066090829745,30.0,33227
39,val,1,166.68527186449657,203.95098494129024,21.253857583723853,60.0,34996
39,val,2,197.0910059102818,262.9044760823275,35.652227876380785,120.0,32228
40,val,0,128.22407561174836,156.98372383189053,12.718572245463028,30.0,33227
40,val,1,171.0153233123406,209.96427248474103,21.26814493084924,60.0,34996
40,val,2,234.86816478216488,301.6078693963842,28.617971949857267,120.0,32228
41,val,0,135.49956476883915,170.77415615696285,14.087940530291633,30.0,33227
41,val,1,149.60465347127843,178.55929687881658,21.142416276145845,60.0,34996
41,val,2,183.93221731897293,255.9594598330715,42.53754499193248,120.0,32228
42,val,0,167.8661340001754,210.78783161975116,15.180425557528515,30.0,33227
42,val,1,146.05156154285936,182.46105407006016,26.471596753914735,60.0,34996
42,val,2,165.38581239648946,234.6305323232471,46.27342683380911,120.0,32228
43,val,0,149.5259400020244,187.19534724071138,14.834321485538867,30.0,33227
43,val,1,131.28609013184095,160.8694476934462,27.260258315236026,60.0,34996
43,val,2,159.01015963015226,245.47424237297867,52.8174258408837,120.0,32228
44,val,0,137.51503345476758,174.75209386650056,14.864417491798838,30.0,33227
44,val,1,162.31740240179235,195.35335326882,19.83369527946051,60.0,34996
44,val,2,208.62530371372526,303.750634911033,38.28348020354971,120.0,32228
