epoch,split,loss,lb,val_MSE,val_secMAE,val_secRMSE,router_entropy,router_max_share,target_key
131,train,0.10994940287330085,2.0119239257441626,,,,1.7342111666997273,0.20442942198779848,y_log_z
131,val,,,0.1859573445735201,100.85758358708475,150.899507537853623,,,y_log_z
132,train,0.10903916528655423,2.008102513021893,,,,1.7371474636925592,0.19710873915917343,y_log_z
132,val,,,0.12314718433801518,92.37801114143183,141.072062165355760,,,y_log_z
133,train,0.10850755999692613,2.015453851885266,,,,1.7260132282972336,0.20805461187329558,y_log_z
133,val,,,0.09833973938391419,105.62036742611136,154.931239954549937,,,y_log_z
134,train,0.10623476944035953,2.0126426650418177,,,,1.7370132605234783,0.2041680814905299,y_log_z
134,val,,,0.11156054957271481,108.74421309114643,154.145576993702008,,,y_log_z
135,train,0.10544743466501434,2.013800319698122,,,,1.7427797334061728,0.20474754542940193,y_log_z
135,val,,,0.1206001194840529,103.10634205261614,147.726981187183583,,,y_log_z
136,train,0.10590088222589758,2.0113313330544367,,,,1.7388264669312372,0.2013751860294077,y_log_z
136,val,,,0.10066440819242735,90.8510418743887,140.846579881084040,,,y_log_z
137,train,0.1069450090225372,2.009874406788084,,,,1.7453420145644083,0.20014226415918934,y_log_z
137,val,,,0.10820530515231151,98.12485477605375,158.314108751052487,,,y_log_z
138,train,0.10745354917728239,2.009952826632394,,,,1.7335239234897826,0.20184378408723408,y_log_z
138,val,,,0.1179763680916346,95.58162196307154,147.300650937223708,,,y_log_z
139,train,0.10725498556469877,2.008875679638651,,,,1.733348309993744,0.19827795339127383,y_log_z
139,val,,,0.12097754830729665,87.277387541757,132.207015394002894,,,y_log_z
140,train,0.10847300006490615,2.016814006699456,,,,1.725957648621665,0.21173122877048123,y_log_z
140,val,,,0.12197906005073955,85.85270401193742,136.387677491254124,,,y_log_z
141,train,0.105351191583193,2.0171716577476926,,,,1.7263079517417483,0.20904062978095478,y_log_z
141,val,,,0.10046421545272628,80.36030568542125,127.134636116336267,,,y_log_z
142,train,0.1035176179268294,2.0110725031958685,,,,1.7280782643291686,0.20238492265343666,y_log_z
142,val,,,0.09259274731610012,87.83077948335819,138.994661771453167,,,y_log_z
143,train,0.10127173426250617,2.0121573971377478,,,,1.7273781183693144,0.2037138653298219,y_log_z
143,val,,,0.07063991280007607,76.4457912198796,125.266545822456820,,,y_log_z
144,train,0.10081572152881159,2.012083374791675,,,,1.7315460625622008,0.20394936617877749,y_log_z
144,val,,,0.06275127718829784,70.67977034900723,118.994890929539039,,,y_log_z
145,train,0.10092152091157106,2.009052000112004,,,,1.7333708504835765,0.19844739511609077,y_log_z
145,val,,,0.07156285103462216,77.2348964908497,127.623636909539130,,,y_log_z
146,train,0.10246911308624679,2.0090854747427835,,,,1.7375062704086304,0.19830372453563744,y_log_z
