epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
86,val,0,51.18486398001225,63.92685677156353,34.53817678394077,30.0,33227
86,val,1,98.36345581654645,123.22343804986235,36.181277860326894,60.0,34996
86,val,2,163.4344206979616,227.96085741831618,44.5264986967854,120.0,32228
87,val,0,61.33644568605492,75.48833245046349,28.747705179522676,30.0,33227
87,val,1,112.54840389961977,137.22936987223483,30.377757457995198,60.0,34996
87,val,2,157.8326100120625,226.1266326015174,47.8186669976418,120.0,32228
88,val,0,62.293329115875736,78.42120288806844,30.661811177656723,30.0,33227
88,val,1,116.18225318105551,143.24052145752458,30.443479254771972,60.0,34996
88,val,2,162.8943618030129,226.0272297070064,44.517190021099665,120.0,32228
89,val,0,62.38216973424521,80.59554070068403,32.96114605591838,30.0,33227
89,val,1,114.86426462131386,143.69286950917882,32.349411361298436,60.0,34996
89,val,2,125.26899472847757,197.77559239671464,62.90492739232965,120.0,32228
90,val,0,55.21028528148348,74.04550922061597,39.74177626628946,30.0,33227
90,val,1,106.45697571910004,134.44215835000432,35.14973139787404,60.0,34996
90,val,2,151.11536039968158,214.8407705438975,48.51992056596748,120.0,32228
91,val,0,48.653616810697415,67.98806831317127,44.53907966412857,30.0,33227
91,val,1,95.57543050260432,122.50784480537568,39.44736541319008,60.0,34996
91,val,2,151.84903524909436,211.35029371985834,47.50217202432667,120.0,32228
92,val,0,53.1674434622716,71.2259568490965,37.76145905438349,30.0,33227
92,val,1,89.82639256846988,114.1038118769219,41.12469996571036,60.0,34996
92,val,2,155.85226631709034,216.86971817432018,45.66526002234082,120.0,32228
93,val,0,61.84012359656797,88.92278457310859,36.48237878833479,30.0,33227
93,val,1,94.6728386843541,125.1647832057598,40.98754143330666,60.0,34996
93,val,2,145.17812582723582,201.22405764096672,49.64316743204667,120.0,32228
94,val,0,79.81614297974798,109.07910226265955,28.04947783429139,30.0,33227
94,val,1,112.33572976839095,143.26464736002515,33.655274888558694,60.0,34996
94,val,2,133.31232449267716,193.9449495361272,55.59451408712921,120.0,32228
95,val,0,63.248496478179455,90.1554177798095,37.632046227465615,30.0,33227
95,val,1,123.4759390610043,158.44011621569075,31.172133958166647,60.0,34996
95,val,2,155.0207000993774,205.21084563790552,44.70336353481445,120.0,32228
96,val,0,47.36536627280478,65.06274179302608,44.608300478526495,30.0,33227
96,val,1,113.4903127810031,144.37255562759682,34.20962395702366,60.0,34996
96,val,2,175.58588242669902,243.70339942179456,41.68424972073973,120.0,32228
97,val,0,58.46548293744545,75.62984013791795,36.19345712823908,30.0,33227
97,val,1,162.97879371900316,192.17447721453325,19.527946050977256,60.0,34996
97,val,2,223.1911666546268,302.9632086946807,35.67705101154276,120.0,32228
98,val,0,63.24585699377107,78.75933202155308,29.816113401751586,30.0,33227
98,val,1,138.4453492857331,162.20994566816307,21.38815864670248,60.0,34996
98,val,2,159.70933772287492,239.23651416642105,50.87191262256423,120.0,32228
99,val,0,65.52766613215886,80.70702955048151,27.573960935383873,30.0,33227
99,val,1,124.8436183373524,150.2341371584816,26.371585324037035,60.0,34996
99,val,2,142.32131624310577,231.02771770615928,59.349013280377314,120.0,32228
100,val,0,53.87207700621624,67.94382883632119,34.59836879646071,30.0,33227
100,val,1,95.46514672826449,120.54249430808161,38.69585095439479,60.0,34996
100,val,2,138.3847571859825,223.81962219658527,59.08216457738612,120.0,32228
101,val,0,43.15103812632023,59.5915484848591,46.43211845788064,30.0,33227
101,val,1,84.70828532049869,106.59401658529126,42.15338895873814,60.0,34996
101,val,2,141.226019054544,202.4805059765386,51.65384138016631,120.0,32228
102,val,0,34.47736039685346,49.87595980421431,57.82345682727902,30.0,33227
102,val,1,82.8299572197202,106.00758571178005,44.173619842267684,60.0,34996
102,val,2,134.031139762493,193.52338279633057,54.41541516693559,120.0,32228
103,val,0,34.09161857673635,53.173764208090056,59.98735967737081,30.0,33227
103,val,1,85.93748482666992,116.05672911662555,45.499485655503484,60.0,34996
103,val,2,133.62001767678726,189.04303446860237,55.08253692441355,120.0,32228
104,val,0,37.474795792425496,51.02037470218252,53.206729466999725,30.0,33227
104,val,1,84.7331466857931,108.45669801437896,43.43067779174763,60.0,34996
104,val,2,136.46262436414958,208.6572298086012,56.798436142484796,120.0,32228
105,val,0,47.6170510466474,62.730051469121214,43.32922021247781,30.0,33227
105,val,1,105.11670181391266,128.58104114779914,32.6037261401303,60.0,34996
105,val,2,147.93044725398914,213.68075356647705,51.123246866079185,120.0,32228
106,val,0,52.05191740730077,67.32883363866799,39.317422578023894,30.0,33227
106,val,1,124.13046725429335,147.2274156089704,25.197165390330323,60.0,34996
106,val,2,162.24830975721326,234.36861551438224,47.672831078565224,120.0,32228
107,val,0,50.26932815339135,68.29203066117334,41.30375899118187,30.0,33227
107,val,1,110.0642385078384,135.65514588859125,31.72934049605669,60.0,34996
107,val,2,152.9923365691082,213.06680395498535,48.51371478217699,120.0,32228
108,val,0,46.60737182275521,62.85550313046081,43.347277816233785,30.0,33227
108,val,1,99.62397197375013,123.90316659672997,35.63264373071208,60.0,34996
108,val,2,144.85470784454705,230.25537355816007,54.94600968102271,120.0,32228
109,val,0,43.79774060919372,65.53069263689684,49.053480603123965,30.0,33227
109,val,1,100.5217824071077,128.68873722869992,36.9813692993485,60.0,34996
109,val,2,165.6980775887815,210.7740491042862,36.59240412064044,120.0,32228
110,val,0,39.104350644057476,57.66449228617021,55.05462425136184,30.0,33227
110,val,1,83.76722354346077,106.79725417880442,44.11647045376614,60.0,34996
110,val,2,177.00232771435165,224.18839788943438,32.701377684001486,120.0,32228
111,val,0,33.29434953287119,48.67188957073107,59.71950522165709,30.0,33227
111,val,1,75.01330082254937,97.45402370523907,49.47994056463596,60.0,34996
111,val,2,179.11278589330803,227.05950164863347,33.43676306317488,120.0,32228
